Date,workoutId,exerciseId,singleSetId,exerciseName,reps,weight,fake_user_id
2021-04-12,PCGAPYeNft,AF7Qq7XK2r,f6eexQ5qkH,Air Squats,32,0.0,fake_id_900
2022-01-08,0ZjlAo9EKY,y2Gg0PEzd8,vUEtrFJP2e,Preacher Curl,9,18.14371637742559,fake_id_878
2021-04-06,SoAHEDqGoo,KVt5QRq9Hx,xpV2lkEowu,Side Laterals to Front Raise,17,2.267964547178199,fake_id_861
2021-01-26,V4l1I7TQJQ,JyjzR9GyUB,62kMnqJRrE,TRX Pike,8,0.0,fake_id_840
2021-12-28,i3LM9hrRjQ,UThEK7cf4f,qHIQmx0cdG,Machine Fly,10,72.57486550970236,fake_id_850
2021-03-07,yHkSeqFWBa,KVt5QRq9Hx,ZYuJ7Uy8m6,Side Laterals to Front Raise,8,5.0,fake_id_855
2021-07-14,E42INRIlLB,EAjKaB5zWy,1feXg8xuLC,Dumbbell Kickbacks,6,3.628743275485118,fake_id_862
2021-11-12,OlaBse0DPb,9VAkz3bNl4,RqPqMVv7EX,Decline Push Up,18,0.0,fake_id_847
2021-10-15,zfPPoV58GH,wNarovWdLy,zOLJYCwAie,Cable Crunch,15,30.0,fake_id_858
2021-04-14,3Rx6rpzcAs,zJlvUiMLou,N0WPZPwpgW,Barbell Incline Bench Press,15,61.235042773811365,fake_id_901
2021-05-29,hk1Cviv7Gu,omtypRFVyt,O9gKXxL9KX,Power Clean,8,20.41168092460379,fake_id_842
2021-10-29,lqY6IKCKPP,erjFOF21dc,gw5nMgFX0y,Reverse Barbell Curl,12,27.215574566138386,fake_id_856
2021-01-29,3EwEyrF6zA,dFycDkJyHe,wn4qebS3rD,Dumbbell Shoulder Raise,5,11.339822735890994,fake_id_896
2021-06-18,rqOm6kYgDh,dFycDkJyHe,AzJr4J0sS6,Dumbbell Shoulder Raise,12,4.535929094356398,fake_id_909
2021-11-13,fHF6BcrriN,1sQqqUqJyp,LnIrTX0wRM,Frog Pump,30,0.0,fake_id_877
2021-09-08,bisanFEhcH,qfkBJ4A5eQ,JCu0HVQ7wu,Dead Bug,8,0.0,fake_id_862
2021-10-20,GmjR9p2r9O,qfkBJ4A5eQ,R2X7xaoTBY,Dead Bug,8,0.0,fake_id_877
2021-06-30,91juL5DHiF,AF7Qq7XK2r,6f1ChXM9Pw,Air Squats,11,0.0,fake_id_860
2021-10-05,esAaOEmfOD,DhkjvJNsNR,CfsZmVXldz,Sit Up,36,0.0,fake_id_847
2021-01-24,SYJR7RXHm9,fxXbcxfkLt,zMkJqhCuu6,Exercise Ball Crunch,50,0.0,fake_id_847
2021-10-01,ffYs8SE5TZ,UThEK7cf4f,wvPkzrwCb5,Machine Fly,10,41.0,fake_id_885
2021-08-11,5HBAapddXJ,06kzIMnTzR,q2knRwBlGE,Oblique Crunch,9,0.0,fake_id_885
2021-08-15,lBMHeiDplp,s5tzCNPRXw,VpfOg08sdy,Lunge Jump,6,0.0,fake_id_885
2021-03-02,EYADdaTYii,k3yxx2a6oz,1wupd0pEF2,Seated Machine Calf Press,8,92.98654643430615,fake_id_890
2021-07-15,5kPZU5m8kD,AkKyo5MAvA,FCKEvcYpTD,Kettlebell Front Squat,15,15.87575183024739,fake_id_844
2021-03-03,M5z5BaKD4G,w5njIJMJHb,Nx2gq0TFEO,Kettlebell Upright Row,9,22.67964547178199,fake_id_835
2021-05-27,ee5JDGOR4k,Yw1aA3soIp,V21YwXL0Fp,Dumbbell Sumo Squat,6,3.628743275485118,fake_id_862
2021-12-27,hT6Hp5gd6i,3GvUTFN8up,u2mNFqi4CG,Calf Raise,9,0.0,fake_id_878
2021-08-19,rFGBqR95z0,ACSgVaipTW,sgX5hijLG9,Dumbbell Squeeze Press,16,13.607787283069193,fake_id_883
2021-01-16,GVs4FmZRMd,r4bOO0fDTv,0b7eG3oqeZ,Plank,0,0.0,fake_id_888
2021-04-09,RklGJoK8Nf,Gx6Z2fevPD,tyCe58QEYH,Incline Dumbbell Row,10,9.071858188712795,fake_id_848
2021-06-02,1Gm56Zhg0G,Yw1aA3soIp,hbJnYYTFCb,Dumbbell Sumo Squat,10,12.5,fake_id_858
2021-08-18,jwJuRvmNcB,uHBREgyju0,SLB4zC5bzN,Step Up,9,0.0,fake_id_891
2021-04-23,CTuJDys0UI,06kzIMnTzR,CGKAdbAr3X,Oblique Crunch,11,0.0,fake_id_853
2021-06-29,wpAACDG4vw,mIMgSxPI0T,ijMV3O1hea,Toes to Bar,8,0.0,fake_id_834
2021-09-08,3HuckYJ1SK,06kzIMnTzR,URhdveHhtl,Oblique Crunch,22,0.0,fake_id_877
2021-06-10,lCCenUW7r3,9fptvki4pW,7NvDjuLl7Y,Barbell Hip Thrust,15,31.75150366049478,fake_id_871
2021-09-24,J879bHdyrO,jJmv4Zv028,tzjWTV5vIE,Overhead Weighted Sit Up,15,4.535929094356398,fake_id_844
2021-08-04,L9gaF1ZRqw,243X43p1XP,NMYLHFY0UU,Seated Leg Curl,12,58.96707822663317,fake_id_883
2021-02-24,o87SkUnSvN,EAjKaB5zWy,Z0nnezYPRS,Dumbbell Kickbacks,11,10.205840462301895,fake_id_864
2021-03-01,uXcL1trAAO,58REE5sJU1,zlTbrxgAhg,Russian Twist,10,11.339822735890994,fake_id_840
2021-03-07,nqe1qa3E3z,r4bOO0fDTv,BiyS2dSQSc,Plank,0,0.0,fake_id_865
2021-09-28,1AuMUjO9vN,243X43p1XP,N24TmDTiE4,Seated Leg Curl,15,49.895220037920375,fake_id_836
2021-01-18,vfuYEGvt5X,fxXbcxfkLt,dibQJsMXg8,Exercise Ball Crunch,46,0.0,fake_id_858
2021-12-17,LMD7EziDAT,zJlvUiMLou,RPrb44OhJe,Barbell Incline Bench Press,8,22.67964547178199,fake_id_878
2021-03-24,Z5KF6yyWuK,5hsZsuO5vt,jrD814Ux1s,Single Leg Hip Thrust,8,0.0,fake_id_834
2021-03-15,wZcfvjHleo,DdtF1OFcuQ,tXPL9N4GBY,Tricep Push Up,12,0.0,fake_id_842
2021-06-30,npNXx5eaZ9,243X43p1XP,6VHKGEzRCE,Seated Leg Curl,8,31.75150366049478,fake_id_857
2021-07-16,lrBoP028Dk,9fptvki4pW,FM5abH58K7,Barbell Hip Thrust,12,15.87575183024739,fake_id_861
2021-10-21,THSWiMeZKc,UQBXLgsfXN,liacPuGdaW,Dumbbell Shrug,10,22.67964547178199,fake_id_892
2021-08-02,xx7kj1qNVz,jJmv4Zv028,51UqklmQec,Overhead Weighted Sit Up,20,4.535929094356398,fake_id_844
2021-04-14,bM0VkylotR,tTFy5YOe7N,FU1oA8zEA8,Single Arm Overhead Press,8,12.473805009480094,fake_id_863
2021-05-10,HSJCf0gsoS,r4bOO0fDTv,AJue3dym49,Plank,0,0.0,fake_id_835
2021-11-03,E3l0B1jSRA,r4bOO0fDTv,GMc2PMQxrb,Plank,0,0.0,fake_id_881
2021-10-08,sEKCdAbbxc,06kzIMnTzR,nJb1mLnLhH,Oblique Crunch,12,0.0,fake_id_845
2021-09-02,P4tFrIC3uC,06kzIMnTzR,ioTrILG6zk,Oblique Crunch,12,0.0,fake_id_838
2021-10-20,syvBeMQboo,AF7Qq7XK2r,nD1cm75oCy,Air Squats,15,0.0,fake_id_865
2021-10-13,Bnfs78e8AY,w5njIJMJHb,P9RNgJkPH4,Kettlebell Upright Row,10,9.071858188712795,fake_id_860
2021-07-15,Lrid0Fctgr,58REE5sJU1,WAarnUEEHs,Russian Twist,18,9.071858188712795,fake_id_862
2021-04-15,ICBF8OOndc,ewEcdHovom,NpkXxHoAJh,Hanging Leg Raise,10,0.0,fake_id_856
2021-04-22,bqB4v2Sv20,AkKyo5MAvA,DapJ53vBAi,Kettlebell Front Squat,10,18.0,fake_id_858
2021-02-05,JO44TxYFXT,r4bOO0fDTv,ceGdMg82nw,Plank,0,0.0,fake_id_868
2021-02-28,IX5Jo4uH8g,qfkBJ4A5eQ,Cmvg0q55qE,Dead Bug,14,0.0,fake_id_835
2021-02-07,B9j2TBW6Cg,DhkjvJNsNR,WlIkH7YxfM,Sit Up,8,0.0,fake_id_868
2021-06-24,mgeIRU6ZuK,dFycDkJyHe,9qtbFfTi1M,Dumbbell Shoulder Raise,10,6.8038936415345965,fake_id_898
2021-08-04,Ogacp21ywe,w5njIJMJHb,noHgeayaJ8,Kettlebell Upright Row,7,15.87575183024739,fake_id_857
2021-11-24,kYgCwX5o7r,r4bOO0fDTv,pZQBuzCabw,Plank,0,0.0,fake_id_877
2021-02-14,G2Bd3pXtWx,wNarovWdLy,DtjfTG0M5I,Cable Crunch,8,25.0,fake_id_855
2021-03-27,VRQ7hPf7qj,DhkjvJNsNR,a6gu2AFiws,Sit Up,20,0.0,fake_id_900
2021-10-17,CTWKR5bCH4,s5tzCNPRXw,fIkO7K0OW2,Lunge Jump,7,0.0,fake_id_875
2021-02-28,4sv5zAYxW8,oDI8CKhqJi,G8iKgviT4n,Single Arm Preacher Curl,12,13.607787283069193,fake_id_871
2021-10-25,3gc5X1D6eX,fxXbcxfkLt,FmUq0GBZEd,Exercise Ball Crunch,50,0.0,fake_id_847
2021-10-24,bF2CTGyVPB,EAjKaB5zWy,n1dAwVpUin,Dumbbell Kickbacks,10,9.979044007584074,fake_id_842
2021-01-26,y1Rw8rar8q,Yw1aA3soIp,2U4MPgLGil,Dumbbell Sumo Squat,15,14.741769556658292,fake_id_844
2021-05-19,CC2yNCg9Dh,k4ivWt2zuv,54qA3rOjtK,Barbell Glute Bridge,4,36.28743275485118,fake_id_857
2021-10-09,pELZ1IbhSj,N6zu9IJNBz,maTygnkwne,Leg Raise,17,0.0,fake_id_867
2021-10-27,0mv8UgpPvH,ISJBgnjnsY,vRQOBEBpsG,Single Arm Row,10,9.071858188712795,fake_id_848
2021-07-01,sddkinxCsv,zJlvUiMLou,bS2Vqqq3MU,Barbell Incline Bench Press,4,83.91468824559335,fake_id_864
2021-08-25,T2LGndfSfy,Yw1aA3soIp,Jm5uWXaPYr,Dumbbell Sumo Squat,12,11.339822735890994,fake_id_887
2021-07-09,BA4f1e2Mg6,243X43p1XP,VW8WzICtVA,Seated Leg Curl,12,45.0,fake_id_879
2021-07-14,iCEtOh1BH5,k3yxx2a6oz,PoPs9HJCRB,Seated Machine Calf Press,12,63.50300732098956,fake_id_864
2021-02-16,RNXBuwD1V2,tSjey8z21h,b2wz2MHSZa,TRX Chest Press,10,0.0,fake_id_847
2021-03-20,af9fegLH8E,58REE5sJU1,nR6MgHnbcC,Russian Twist,15,5.669911367945497,fake_id_845
2021-11-21,EvT114gHBD,JyjzR9GyUB,Kxoxb1MNlm,TRX Pike,10,0.0,fake_id_834
2021-10-30,rshEnEH8St,5hsZsuO5vt,C108s9ctI4,Single Leg Hip Thrust,8,0.0,fake_id_862
2021-03-21,EBUU1j1iPj,N6zu9IJNBz,PnSS6V6Dm2,Leg Raise,11,0.0,fake_id_855
2021-11-11,5QjAqtoAUR,9VAkz3bNl4,wk6iltldM0,Decline Push Up,10,0.0,fake_id_881
2021-04-11,DLuYlpYCJY,9ykyHFs36M,9wQRbuTDF4,Clean,13,25.0,fake_id_849
2021-10-21,JUiLV991tA,djuvlRHUvb,fvaHLYVV14,Dumbbell Rear Delt Raise,12,5.669911367945497,fake_id_848
2021-09-10,UKZJWTAB0i,9fptvki4pW,WwLSH6djds,Barbell Hip Thrust,12,38.55539730202938,fake_id_861
2021-02-26,NoguW9o375,GbK7ZSbRC6,ikegC8XdoA,Kettlebell Sumo High Pull,9,22.67964547178199,fake_id_835
2021-04-09,08GKlXGIO3,geCUwfcZLR,EMwNFz2Uuw,Hang Clean,5,17.23653055855431,fake_id_881
2021-10-27,MEDWjmcTmH,9q2Cdgm0FM,EhSaXwaHp2,Machine Leg Press,12,68.03893641534596,fake_id_892
2021-04-28,YC82p7R4aR,uHBREgyju0,GQJtBewuon,Step Up,4,0.0,fake_id_877
2021-02-10,sd2FDTC0wl,EAjKaB5zWy,ABUpH2lOKv,Dumbbell Kickbacks,15,11.339822735890994,fake_id_835
2021-08-15,J2USBuxSBH,EAjKaB5zWy,Uj8Eszffj4,Dumbbell Kickbacks,10,11.339822735890994,fake_id_887
2021-02-08,vGM7zilLZ8,9VAkz3bNl4,DYH2X5R1sS,Decline Push Up,9,0.0,fake_id_886
2021-12-03,uZqLyvmdZ0,s5tzCNPRXw,lfDEEBDDMy,Lunge Jump,20,4.535929094356398,fake_id_844
2021-06-25,D5oIOUYpoR,HpJxPvuCBP,HUmvU7erXZ,Dumbbell Clean,6,9.071858188712795,fake_id_847
2021-04-20,ODwGGbvyZD,243X43p1XP,G7DSQKjNVR,Seated Leg Curl,12,45.35929094356398,fake_id_841
2021-05-04,Tw0bASxI3h,N6zu9IJNBz,xo5G1iEJmK,Leg Raise,9,0.0,fake_id_854
2021-05-19,JSSnvJCBDB,erjFOF21dc,GJ3U3mmAsO,Reverse Barbell Curl,10,5.669911367945497,fake_id_848
2021-05-26,wiDkLSiSsq,BTmBzxhAmZ,uwU475I2U1,Dumbbell Pullover,12,18.14371637742559,fake_id_909
2021-03-23,CA9Ufy3osk,QFhUumXlvb,zHca2PYSRu,Reverse Grip Barbell Bent Over Row,15,34.01946820767298,fake_id_835
2021-07-12,oClsnONnZ3,ewEcdHovom,EA51z7DHl4,Hanging Leg Raise,9,0.0,fake_id_839
2021-07-11,iMHFKOwpPK,Yw1aA3soIp,5A34Dt5Lzy,Dumbbell Sumo Squat,10,14.0,fake_id_885
2021-03-16,0d1UDPbFSX,UQBXLgsfXN,Ba4jewacob,Dumbbell Shrug,10,31.75150366049478,fake_id_890
2021-08-08,uYhTFgnavU,9fptvki4pW,OXpfcP8XZM,Barbell Hip Thrust,12,24.947610018960187,fake_id_861
2021-11-17,BBykm2C00b,dldAGWTRYw,cx527a1DS0,Forward Stability Ball Plank,0,0.0,fake_id_846
2021-03-30,X7tCd7aPU0,wNarovWdLy,QGNGwYkPTh,Cable Crunch,12,32.88548593408388,fake_id_856
2021-08-05,kXXxE0n34z,otjt26R0oL,7rpEynGkwq,Barbell Shoulder Press,10,22.67964547178199,fake_id_845
2021-08-13,aajRYZUynB,xPS7RzoOGm,XSE8p0cQez,Bent Over Barbell Row,8,20.41168092460379,fake_id_848
2021-09-03,nZZBvTBNAm,243X43p1XP,W8OcXeUK0c,Seated Leg Curl,12,68.03893641534596,fake_id_850
2021-06-03,goMpzcC5wM,LDHzRzwxaI,GEPMIad02d,Exercise Ball Push Up,7,0.0,fake_id_858
2021-11-06,7RQeP3bddk,Gx6Z2fevPD,jHwZhZkDay,Incline Dumbbell Row,13,17.5,fake_id_885
2021-03-27,mSiP0EKBVc,1mSqEHZVVv,2yWp6pQGnJ,Machine Reverse Fly,10,45.35929094356398,fake_id_850
2021-11-13,fd5pQFMmS9,pM3aRwuufC,ZP7fRhdRnF,Stability Ball Hyperextension,16,0.0,fake_id_839
2021-05-27,OKbUCFtIkf,otjt26R0oL,DoygY5fWO8,Barbell Shoulder Press,5,36.28743275485118,fake_id_889
2021-06-11,rQqCiFzQg9,wNImc4b4MY,X38FSApLqR,Leg Curl,8,36.28743275485118,fake_id_857
2021-08-02,hb7OPisCoa,djuvlRHUvb,Kzdnszx02W,Dumbbell Rear Delt Raise,14,5.0,fake_id_868
2021-02-25,bnKZAP0SuB,G1mxtZtEs5,pwCGc7CGQJ,Back Squat,10,100.0,fake_id_880
2021-02-26,NoguW9o375,fxXbcxfkLt,9qCG1LdUUk,Exercise Ball Crunch,33,0.0,fake_id_835
2021-09-20,FyJsEAxVOs,AF7Qq7XK2r,9GDaMvNUX7,Air Squats,4,0.0,fake_id_875
2021-04-24,Hbv6urCnK6,w5njIJMJHb,RJfJb4s95N,Kettlebell Upright Row,10,18.0,fake_id_858
2021-03-15,pOlCXzRyhq,G1mxtZtEs5,1fK86v0YBU,Back Squat,3,43.091326396385774,fake_id_848
2021-04-22,D6Bj7gq2Ot,mXEVvIJ5nf,7qqnMGp3qt,Standing Hip Adduction,7,0.0,fake_id_862
2021-01-24,1VhTraCoAG,HpJxPvuCBP,l7MjffCRGO,Dumbbell Clean,11,5.0,fake_id_854
2021-04-08,Mla3Fm5JrM,DhkjvJNsNR,4X2moEW8jC,Sit Up,18,0.0,fake_id_835
2021-07-16,dUT58DYlVG,uHBREgyju0,gPqDJEGAf8,Step Up,3,0.0,fake_id_875
2021-03-28,tSeJsd7AYC,Mok6zwcCl9,jI33v0Zk6A,Cable Upright Row,10,18.14371637742559,fake_id_887
2021-04-24,uB6x3TQzV0,06kzIMnTzR,ACjTmfbGYG,Oblique Crunch,9,0.0,fake_id_845
2021-05-09,9n3icIXDey,tTFy5YOe7N,2m49pLwGzH,Single Arm Overhead Press,5,19.27769865101469,fake_id_838
2021-01-12,IHmEhQIyEl,WoEeZr6Uwx,fvytgr22uX,Single Arm Lat Pulldown,12,15.87575183024739,fake_id_889
2021-05-14,fF8NSdn01Y,dldAGWTRYw,hMH6Ax0DDL,Forward Stability Ball Plank,0,0.0,fake_id_858
2021-05-25,oC6mY2A1Yp,djuvlRHUvb,Dy7LNzZxDY,Dumbbell Rear Delt Raise,7,15.87575183024739,fake_id_835
2021-12-25,2dYhFAv6Fv,G1mxtZtEs5,PkG4Eq1hQN,Back Squat,6,85.0,fake_id_858
2021-03-06,xofEyEJNgn,9fptvki4pW,taL8JE3231,Barbell Hip Thrust,8,45.0,fake_id_837
2021-12-17,ZHWEuEpXSU,N6zu9IJNBz,QmsstdND8I,Leg Raise,7,0.0,fake_id_879
2021-09-27,FPWvGGHzL5,N6zu9IJNBz,VD2qgS6EJB,Leg Raise,10,0.0,fake_id_891
2021-04-17,g36HcYPMQl,EAjKaB5zWy,qAYbxMIbiR,Dumbbell Kickbacks,12,5.669911367945497,fake_id_863
2021-12-03,OHdM2muE3n,DdtF1OFcuQ,I4OcvKB295,Tricep Push Up,15,0.0,fake_id_840
2021-01-25,gHru3ZlO9t,djuvlRHUvb,h75HeoXgVc,Dumbbell Rear Delt Raise,11,9.071858188712795,fake_id_856
2021-12-03,C31ujSMRdT,58REE5sJU1,nIk9Cm8NQ8,Russian Twist,18,4.535929094356398,fake_id_845
2021-04-18,ZIdGDSRBw9,r4bOO0fDTv,eQ5QK3hyxc,Plank,0,0.0,fake_id_898
2021-02-05,JsatQxYUNb,r4bOO0fDTv,MLySmwRFY1,Plank,0,0.0,fake_id_836
2021-05-07,KqK74a4LKE,otjt26R0oL,kLAkVpEYUP,Barbell Shoulder Press,10,43.091326396385774,fake_id_864
2021-03-02,P09TvevTld,zJlvUiMLou,gHtbfs70wj,Barbell Incline Bench Press,8,52.16318458509857,fake_id_896
2021-01-12,CjbQzARo73,r4bOO0fDTv,nM1TPc7l4u,Plank,0,0.0,fake_id_852
2021-06-18,AWCD4VBwrL,Gx6Z2fevPD,GNEQUyRubm,Incline Dumbbell Row,13,13.607787283069193,fake_id_853
2021-11-16,K0pOWLB3wf,9fptvki4pW,AYUk2BBwSD,Barbell Hip Thrust,10,29.483539113316585,fake_id_847
2021-09-11,2qHm2uPsWY,QFhUumXlvb,Cr97RylkTI,Reverse Grip Barbell Bent Over Row,12,45.35929094356398,fake_id_836
2021-11-19,XnB8bkW7bV,GbK7ZSbRC6,IEKbORiF68,Kettlebell Sumo High Pull,15,12.473805009480094,fake_id_844
2021-05-27,YWIuJTUZ4F,EAjKaB5zWy,tPdixXECaH,Dumbbell Kickbacks,12,6.8038936415345965,fake_id_872
2021-08-23,EIf4iPxKR7,EAjKaB5zWy,hAGunbcTEz,Dumbbell Kickbacks,15,6.8038936415345965,fake_id_886
2021-08-22,gPefKEb4Xb,G1mxtZtEs5,A3f8klu5X6,Back Squat,10,43.091326396385774,fake_id_896
2021-05-06,5Qd1VgvQGL,Gx6Z2fevPD,g9fHkJDsbv,Incline Dumbbell Row,11,14.741769556658292,fake_id_853
2021-11-05,ECMK0YDqEV,iQzrqsifIr,lz2NKBOhr8,Lateral Step Up,8,0.0,fake_id_875
2021-01-19,uiZOKOtUAT,9fptvki4pW,zVCluGMW8h,Barbell Hip Thrust,5,18.14371637742559,fake_id_848
2021-06-12,CL5qIG3Ney,EAjKaB5zWy,wpfCALa3XL,Dumbbell Kickbacks,8,7.5,fake_id_885
2021-08-25,hhvtxzJaDV,BN1DjSE1Zi,9w7guVhJs1,Romanian Deadlift,10,49.895220037920375,fake_id_834
2021-07-01,3a3jfb0O83,HggeHLeipS,7vvkqtNTDM,Cable Double Bicep Curl,8,18.14371637742559,fake_id_841
2021-10-31,x8awUpzV0k,zJlvUiMLou,1eGo5CN4rJ,Barbell Incline Bench Press,8,63.50300732098956,fake_id_838
2021-02-20,G90X3xOZFp,r4bOO0fDTv,B82jDQQO4o,Plank,0,0.0,fake_id_893
2021-11-11,Uvbtmg5ikW,BN1DjSE1Zi,lNqeqJjuiA,Romanian Deadlift,4,47.62725549074217,fake_id_847
2021-07-31,xUjGlcKZgu,DdtF1OFcuQ,OJW3yeqUIm,Tricep Push Up,10,0.0,fake_id_870
2021-05-30,7DSVV0gKxK,aIzmfLklht,ijpY8qLXXu,Dumbbell Step Up,10,5.0,fake_id_855
2021-02-02,iTwAHU5K3R,243X43p1XP,0GGEgMxQsh,Seated Leg Curl,7,56.69911367945497,fake_id_866
2021-05-25,azggd3U1Gi,uHBREgyju0,Mq1ygAALS0,Step Up,8,0.0,fake_id_853
2021-03-29,BiIi59k4Z6,UQBXLgsfXN,CZOlHQiioJ,Dumbbell Shrug,9,20.41168092460379,fake_id_853
2021-09-01,eGiUGHHXhF,wNarovWdLy,s0Sn1lHKun,Cable Crunch,12,17.00973410383649,fake_id_891
2021-05-27,bdXjFuGiOS,Gx6Z2fevPD,3gCEPffAV6,Incline Dumbbell Row,9,18.0,fake_id_849
2021-04-18,nqWvlEVBL4,DdtF1OFcuQ,xWcy1p951P,Tricep Push Up,10,0.0,fake_id_853
2021-11-17,mEzZSxJXy3,9ykyHFs36M,7dchK5B4e2,Clean,5,34.01946820767298,fake_id_838
2021-07-07,fOD4449fLh,ewEcdHovom,5zGp6NhpXb,Hanging Leg Raise,10,0.0,fake_id_834
2021-03-12,pQmBQKZPWM,k3yxx2a6oz,8MXk7JUzrs,Seated Machine Calf Press,5,97.52247552866254,fake_id_890
2021-08-07,g41oxdxTPP,gALxFFZcI4,Iv03YSUcJt,Dumbbell Decline Bench Press,7,24.947610018960187,fake_id_839
2021-11-02,i2HechqA7j,k3yxx2a6oz,1f1ge77ATa,Seated Machine Calf Press,12,52.16318458509857,fake_id_887
2021-09-11,hizEQm8AIm,r4bOO0fDTv,h2smI2AR8K,Plank,0,0.0,fake_id_865
2021-02-13,AI1C9Xk8ID,Yw1aA3soIp,pGnKahYaEH,Dumbbell Sumo Squat,14,8.164672369841515,fake_id_893
2021-11-26,ehXdyVphbJ,omtypRFVyt,6fHjsLlDvU,Power Clean,10,29.483539113316585,fake_id_838
2021-11-13,EkHrIFT2ap,otjt26R0oL,0mWSyWnULZ,Barbell Shoulder Press,8,11.339822735890994,fake_id_878
2021-09-19,RD9j1jmhqh,zJlvUiMLou,wgcpDL8S9Z,Barbell Incline Bench Press,10,29.483539113316585,fake_id_842
2021-10-04,UvZiCr9AYd,w5njIJMJHb,qZujA8Mho8,Kettlebell Upright Row,8,9.071858188712795,fake_id_862
2021-08-26,LUWqlWKDH6,9VAkz3bNl4,d82aKK5OA4,Decline Push Up,6,0.0,fake_id_851
2021-02-22,DO5sSJ4T5d,qfkBJ4A5eQ,IUpigCgYtR,Dead Bug,8,0.0,fake_id_854
2021-07-05,munhNd2Wpm,BN1DjSE1Zi,zus6jYHLgk,Romanian Deadlift,10,43.091326396385774,fake_id_838
2021-10-15,4zu4QG64bl,djuvlRHUvb,5vfDR4Sx97,Dumbbell Rear Delt Raise,10,5.669911367945497,fake_id_842
2021-05-19,rHcLcRPk27,5hsZsuO5vt,rBxjnhHGJR,Single Leg Hip Thrust,8,0.0,fake_id_853
2021-03-02,mHAJEqK0V6,ewEcdHovom,xoLbMk5JGI,Hanging Leg Raise,10,0.0,fake_id_842
2021-01-22,cB8oOkY325,djuvlRHUvb,nqleQBhPKc,Dumbbell Rear Delt Raise,8,15.87575183024739,fake_id_838
2021-09-24,2sh8JYzigs,DdtF1OFcuQ,hpqLt2uLW2,Tricep Push Up,9,0.0,fake_id_845
2021-10-09,Ki4K8l8BvN,wNarovWdLy,BvCxc3fXJV,Cable Crunch,15,50.0,fake_id_885
2021-10-19,ttCWk1zLzj,djuvlRHUvb,7Zy7vo3RhP,Dumbbell Rear Delt Raise,6,5.0,fake_id_876
2021-03-08,QvLYKxsbxO,xPS7RzoOGm,MUBIwJSlGq,Bent Over Barbell Row,5,54.43114913227677,fake_id_835
2021-01-27,Dl2UH2NF2q,r4bOO0fDTv,8oDZwtm6RR,Plank,0,0.0,fake_id_846
2021-06-27,nzMkmP04dz,s5tzCNPRXw,V2WiIW6IlL,Lunge Jump,8,0.0,fake_id_862
2021-08-25,hhvtxzJaDV,9ykyHFs36M,LzJt2BKPGW,Clean,10,29.483539113316585,fake_id_834
2021-02-28,za5N25uT8j,zJlvUiMLou,aSNQH8eMtA,Barbell Incline Bench Press,4,43.091326396385774,fake_id_842
2021-02-05,CL6gECDp6d,ewEcdHovom,dYncgsGInU,Hanging Leg Raise,15,0.0,fake_id_856
2021-05-30,wdMHHgwQXf,r4bOO0fDTv,vYSf0dTRq7,Plank,0,0.0,fake_id_901
2021-09-20,XuJ4btDB0M,wNImc4b4MY,B4k6JYWlOv,Leg Curl,15,40.0,fake_id_858
2021-03-29,YQT6Gt7eWo,06kzIMnTzR,iyYsTso0YV,Oblique Crunch,9,0.0,fake_id_886
2021-01-16,voNeAyzzQ2,uHBREgyju0,1s7P1DY7O0,Step Up,8,0.0,fake_id_862
2021-10-07,lo0HTch8ZW,UQBXLgsfXN,7B7RZqk6WA,Dumbbell Shrug,12,3.628743275485118,fake_id_862
2021-05-14,fF8NSdn01Y,tSjey8z21h,kN55Nwhs1G,TRX Chest Press,5,0.0,fake_id_858
2021-06-18,K85Aqmecrg,HpJxPvuCBP,cqSP1XMSmr,Dumbbell Clean,20,2.267964547178199,fake_id_859
2021-10-21,K2msvOKlNO,G1mxtZtEs5,EizylD1ERg,Back Squat,9,75.0,fake_id_837
2021-05-05,NfrBrWuFgH,9VAkz3bNl4,lLeuZtuHjj,Decline Push Up,5,0.0,fake_id_857
2021-10-18,qmsWAGvbyo,EAjKaB5zWy,Ns4tOsNI39,Dumbbell Kickbacks,11,9.071858188712795,fake_id_842
2021-02-22,KVB5loBplv,DdtF1OFcuQ,KqfomqlsVt,Tricep Push Up,10,0.0,fake_id_844
2021-06-21,LbkMGZ4EhI,dldAGWTRYw,ESJabKrLgn,Forward Stability Ball Plank,0,0.0,fake_id_875
2021-07-16,67cl9MUG4U,UThEK7cf4f,De6FwaZcoe,Machine Fly,10,79.37875915123695,fake_id_850
2021-10-06,FIHJGzGYL9,dFycDkJyHe,U18reSQA5T,Dumbbell Shoulder Raise,9,7.0,fake_id_837
2021-08-23,47gXVpJzbh,BN1DjSE1Zi,W1oE4w7IO6,Romanian Deadlift,6,74.84283005688056,fake_id_839
2021-10-07,i4rfokxhEO,y2Gg0PEzd8,XD5b7pEB6x,Preacher Curl,10,38.55539730202938,fake_id_887
2021-07-16,lHQY2XpFAC,r4bOO0fDTv,dP4JvNp8BQ,Plank,0,0.0,fake_id_841
2021-11-06,44nfsMZu0q,dFycDkJyHe,Ak7KHmgUiI,Dumbbell Shoulder Raise,8,9.071858188712795,fake_id_851
2021-02-16,LxTcV7AxJB,dFycDkJyHe,4B4pXs5uqc,Dumbbell Shoulder Raise,5,7.937875915123695,fake_id_863
